id,text,associated_user,lang,time_zone,geolocation,recorded_at,occurred_at
3494,"RT @AndrewBloch: Marmite launch 'Brexit' limited edition product 

#Marmitegate https://t.co/tiXO0GiBZX",65591569,en,,,2016-10-13 10:20:33.645156,2016-10-13 10:20:33
3495,"RT @Okwonga: ""Stop moaning about Brexit."" Some of us have lost 15% of our income as a direct result of the exchange rate. Do you expect us…",26717852,en,London,,2016-10-13 10:20:33.833203,2016-10-13 10:20:33
3496,"RT @tallgeekychap: UK imports 27% of its food from the EU and another 19% from elsewhere. #Marmitegate funny, but import price hikes won't…",331022130,en,,,2016-10-13 10:20:33.942972,2016-10-13 10:20:33
3497,"RT @jeremycorbyn: Thank you to Labour's Brexit team, whose excellent work is exposing the Tories' Brexit plans for what they are - a shambl…",247456221,en,London,,2016-10-13 10:20:34.262351,2016-10-13 10:20:34
3498,RT @PennyRed: Another job-stealing immigrant at Paddington station this morning. Thank goodness the government is sorting this ou… ,7424492,en,Edinburgh,,2016-10-13 10:20:34.28195,2016-10-13 10:20:34
3499,"RT @jonworth: Eurostar cutting staff &amp; services - due to declining passenger numbers. Part due to #Brexit, part terrorism/security https://…",1172946512,en,,,2016-10-13 10:20:35.291595,2016-10-13 10:20:35
3500,"RT @AndrewBloch: Marmite launch 'Brexit' limited edition product 

#Marmitegate https://t.co/tiXO0GiBZX",388307289,en,London,,2016-10-13 10:20:36.800772,2016-10-13 10:20:36
3501,RT @tallgeekychap: British people panic buying #Marmite perfectly sums up the hysterical insanity of 2016. #Marmitegate #Brexit https://t.c…,18447754,en,London,,2016-10-13 10:20:37.025128,2016-10-13 10:20:36
3502,"RT @philmoore79: I was fine with the increase in hate crime, but expensive branded yeast extract is a step too far! #Marmitegate #Brexit",2735900561,en,Pacific Time (US & Canada),,2016-10-13 10:20:37.034146,2016-10-13 10:20:36
3503,RT @PrimeAlistair: Just told my flat that cus of brexit Tesco are no longer stocking marmite and I thought @lulaaargh was gonna flip over t…,317237887,en,London,,2016-10-13 10:20:37.084768,2016-10-13 10:20:36
3504,"RT @tallgeekychap: Lots of people are having to resort to foodbanks to feed themselves and their families, and #Brexit empowers a govt that…",331022130,en,,,2016-10-13 10:20:37.285729,2016-10-13 10:20:37
3505,"RT @BBCPhilipSim: Ms Sturgeon outlining the deal she wants over Brexit; ""substantial"" extra powers for Holyrood, on immigration and ""intern…",2190315380,en,London,,2016-10-13 10:20:37.330394,2016-10-13 10:20:37
3506,"RT @jbwhitesnake: #Brexit FOOD SUPPLIERS DEMAND10% INSTANT PRICE INCREASE BECAUSE OF #Brexit £💷 ,HERES  where YOU START PAYING PLEBES https…",48650713,en,London,,2016-10-13 10:20:38.148417,2016-10-13 10:20:37
3507,RT @Phil_Baty: CBI president: UK must be open to foreign researchers post-Brexit https://t.co/ZysZZzjuWu via @timeshighered,1478149944,en,London,,2016-10-13 10:20:38.299574,2016-10-13 10:20:38
3508,"RT @brooking1980: James o'brian on LBC,moaning about Brexit,and what a disaster it will be, this guy gets paid by LBC radio to talk bullock…",196142199,en,Amsterdam,,2016-10-13 10:20:38.616297,2016-10-13 10:20:38
3509,RT @Herring1967: Brexit is like Marmite. You either hate it or you're a fucking idiot.,15763565,en,London,,2016-10-13 10:20:39.432895,2016-10-13 10:20:39
3510,RT @NivenJ1: Brexit: people are shown video of horrific consequences of crapping without taking trousers off. They all stand up and do exac…,51287009,en,Amsterdam,,2016-10-13 10:20:40.999591,2016-10-13 10:20:40
3511,RT @GlennBBC: Draft bill on #indyref2 to be published next week says @NicolaSturgeon - wants option to call it during #Brexit negotiations,2557478509,en,Edinburgh,,2016-10-13 10:20:41.181576,2016-10-13 10:20:40
3512,"RT @NedHartley: The 7 plagues of 2016
1 Death of Celebrities
2 Brexit
3 Men angry at Ghostbusters
4 Pokémon
5 Trump
6 Clowns
7 Actual fasci…",864349106,en,,,2016-10-13 10:20:42.605516,2016-10-13 10:20:42
3513,RT @KevinJPringle: Entirely the right thing to do and the right time to do it. #SNP16 #Brexit #indyref2 https://t.co/i0Q3iSSvZz,148204118,en,London,,2016-10-13 10:20:43.691685,2016-10-13 10:20:43
3514,"RT @GrayInGlasgow: ""We will win."" @NicolaSturgeon's cry of confidence at #SNP16. A wealthy, outward looking, independent nation. Or Br… ",924041934,en,,,2016-10-13 10:20:43.727762,2016-10-13 10:20:43
3515,"RT @JosephKay76: Authoritarian nationalism + conspiracy theories about cosmopolitan financial elites. This is going well.
https://t.co/87dW…",412465069,en,Casablanca,,2016-10-13 10:20:44.026865,2016-10-13 10:20:43
3516,RT @FetchezLaVache_: So this is what sovereignty looks like. #Brexit #Marmite https://t.co/6RMajJ8rwo,2306697294,en,New Delhi,,2016-10-13 10:20:44.38291,2016-10-13 10:20:44
3517,RT @Mattophobia: Didn't she say she wanted a country that worked for everyone? Now she's taking sides with half of them rather than… ,739505879041646593,en,,,2016-10-13 10:20:44.422002,2016-10-13 10:20:44
3518,RT @TasminaSheikh: How can we trust the UK Government to get us a good deal from Brexit when they don't even trust each other? My spee… ,4230801734,en,,,2016-10-13 10:20:44.700627,2016-10-13 10:20:44
3519,"RT @BradleyRAyres: Supermarket Suppliers:
""We haven't left EU yet &amp; we make our products in UK, but let's use Brexit as an excuse to raise…",298063367,en,London,,2016-10-13 10:20:44.919132,2016-10-13 10:20:44
3520,RT @PaulBrandITV: Boris Johnson now happily calling 'Remainers' 'Remoaners'...the Foreign Secretary for ALL of Britain right there. #Brexit,75509655,en,Berlin,,2016-10-13 10:20:45.785495,2016-10-13 10:20:45
3521,"RT @EUVoteLeave23rd: It's been suggested that #UK should keep"" #FreeMovement of People"" from #EU? #RT if you disagree  #Brexit #No2EU https…",2494331432,en,UTC,,2016-10-13 10:20:46.008327,2016-10-13 10:20:45
3522,RT @DavidLammy: Hate crimes increased by 41% after EU referendum according to @ukhomeofficefigures out today #MoreInCommon #NHCAW… ,17501417,en,London,,2016-10-13 10:20:46.337301,2016-10-13 10:20:45
3523,"RT @ThManfredi: Per Salvini #Brexit è ""Una bellissima boccata d'ossigeno""! Sotto pressione? Attenzione a non avere una sigaretta accesa in…",122030995,it,Rome,,2016-10-13 10:20:46.512547,2016-10-13 10:20:46
3524,"RT @NedHartley: The 7 plagues of 2016
1 Death of Celebrities
2 Brexit
3 Men angry at Ghostbusters
4 Pokémon
5 Trump
6 Clowns
7 Actual fasci…",3351393245,en,Pacific Time (US & Canada),,2016-10-13 10:20:47.367627,2016-10-13 10:20:47
3525,"RT @jameskanter: Think I just heard @DouglasCarswell suggest to @FriendsofEurope China has freer economy than EU. Over to you, Welsh steelw…",116729780,en,Brussels,,2016-10-13 10:20:47.55544,2016-10-13 10:20:47
3526,"RT @Histreepix: 111 days after the vote, Brexit voters claim UK parliament must be sovereign, and therefore not be allowed a vote o… ",388915303,en,Pacific Time (US & Canada),,2016-10-13 10:20:47.805124,2016-10-13 10:20:47
3527,RT @UKBizInfo: Nicola Sturgeon to reach out to other parties to fight hard Brexit https://t.co/7eGu82Xrbe,18229173,en,London,,2016-10-13 10:20:48.186011,2016-10-13 10:20:47
3528,"RT @BradleyRAyres: 1) Marmite is UK produced/resourced.
2) Brexit has not actually happened yet.
3) Unilever did not decrease prices when £…",2320814985,en,,,2016-10-13 10:20:48.349916,2016-10-13 10:20:48
3529,"RT @greg_jenner: 6% of Brexit voters now regret their choice,  says new scientific poll of 10,000 people  https://t.co/MPoWkdNYG0",891413648,en,London,,2016-10-13 10:20:48.987659,2016-10-13 10:20:48
3530,"RT @EEjMcKiernan: We're very, very close to independence &amp; we must start campaigning right now, depute leader @AngusRobertson rolls… ",2428148802,en,London,,2016-10-13 10:20:50.215582,2016-10-13 10:20:49
3531,"RT @LeaveEUOfficial: READ: Iain Duncan Smith and other senior Tories accuse BBC of Brexit bias, call for probe into their impartiality. htt…",198477743,en,London,,2016-10-13 10:20:51.364637,2016-10-13 10:20:51
3532,"RT @JamesMelville: James O'Brien completely demolishes the empty rhetoric on Brexit with this unfortunate caller.
https://t.co/hNANic6NTH",304628687,en,London,,2016-10-13 10:20:51.410418,2016-10-13 10:20:51
3533,RT @vnbateman: Next week is Brexit Week @Cambridge_Uni - a series of talks and special lectures open to the public: https://t.co/1FME15cY9J…,288615463,en,Melbourne,,2016-10-13 10:20:51.456007,2016-10-13 10:20:51
3534,RT @janimine: RT if you think the EU is destroying Europe &amp; the UK.Only Brexit lets Britain defend its borders &amp; way of life https://t.co/S…,726672788,en,Amsterdam,,2016-10-13 10:20:51.845398,2016-10-13 10:20:51
3535,"RT @rodleach1: Rare, unopened relic dating back to early 2016. Shall we start the bidding at £100 (or the Euro equivalent €3)?… ",951991154,en,,,2016-10-13 10:20:52.345462,2016-10-13 10:20:52
3536,"RT @jeremycorbyn: Thank you to Labour's Brexit team, whose excellent work is exposing the Tories' Brexit plans for what they are - a shambl…",418397591,en,,,2016-10-13 10:20:52.380665,2016-10-13 10:20:52
3537,RT @RupertMyers: Enough Leavers now regret voting for Brexit to change the outcome of the referendum https://t.co/QbTQ2ti6CM https://t.co/e…,19644592,en,London,,2016-10-13 10:20:52.68372,2016-10-13 10:20:52
3538,"RT @AndrewBloch: Marmite launch 'Brexit' limited edition product 

#Marmitegate https://t.co/tiXO0GiBZX",81392878,en,,,2016-10-13 10:20:53.732536,2016-10-13 10:20:53
3539,"RT @edie: #Brexit / #ParisAgreement / #Heat. 3 new reports by @theCCCuk...

Full story: https://t.co/CmrdyGmcYg
Quick summary… ",482001794,en,Amsterdam,,2016-10-13 10:20:53.747829,2016-10-13 10:20:53
3540,"RT @RobDotHutton: Turns out we're *already* seeing a Brexit boost. Sadly, it's in racial attacks. https://t.co/4KFQPLacgN",162388572,en,London,,2016-10-13 10:20:54.030025,2016-10-13 10:20:53
3541,"RT @UK_Must_Remain: https://t.co/HDFVUxfSNk There don't seem to be many companies fleeing the shackles of the EU to escape to ""free-trading…",712485852186845188,en,,,2016-10-13 10:20:54.055025,2016-10-13 10:20:53
3542,"RT @BBCNewsnight: Politics overtook economics recently, economics may be hitting back now, Lord Haskins tells #Newsnight - #Brexit #Tesco #…",238303652,en,,,2016-10-13 10:20:54.069517,2016-10-13 10:20:53
3543,RT @Butterfly_Reb: Brexit has inspired some United Ireland graffiti on the streets of Dublin. #YesUnity https://t.co/qLdq4uLebk,46642402,en,Dublin,,2016-10-13 10:20:54.356229,2016-10-13 10:20:54
3544,"RT @zarawesome: UK: we can take on any consequences of the brexit

EXACTLY ONE FOOD PRODUCT: raises prices

UK: noooo",124575517,en,,,2016-10-13 10:20:55.0283,2016-10-13 10:20:54
3545,RT @InFactsOrg: Liberal Brexiters don’t like the direction Brexit is taking. But they overlook their contribution to it.  https://t.co/E8uW…,316797199,en,,,2016-10-13 11:20:26.062638,2016-10-13 11:20:25
3546,"RT @SNPsoosie: Persil,Cif,Comfort,Vaseline,Lynx,Dove,Domestos,Pot Noodle - okay that's the non-food items delisted, now what else… ",2559195345,en,,,2016-10-13 11:20:27.255078,2016-10-13 11:20:27
3547,RT @SJ_Powell: You might like to fill in the poll @PaulPolman @Unilever https://t.co/DouFq5YWAn,29485518,en,London,,2016-10-13 11:20:27.477564,2016-10-13 11:20:27
3548,RT @tallgeekychap: British people panic buying #Marmite perfectly sums up the hysterical insanity of 2016. #Marmitegate #Brexit https://t.c…,3337902922,en,,,2016-10-13 11:20:28.021466,2016-10-13 11:20:27
3549,"RT @carryonkeith: Contrary to the Prime Minister's wishes, the value of Sterling is now providing a running commentary on Brexit negotiatio…",223190887,en,London,,2016-10-13 11:20:28.551639,2016-10-13 11:20:28
3550,"RT @cstross: We are governed by economic illiterates, part 432. (GBP is down &gt;17% against AUD since Brexit vote: Price of Vegemi… ",87799018,en,London,,2016-10-13 11:20:28.684561,2016-10-13 11:20:28
3551,"RT @BigHospitality: The post-Brexit economy - falling £ - positive for #hospitality industry, says Trevor Williams, Prof Economics… ",3224157494,en,,,2016-10-13 11:20:28.98674,2016-10-13 11:20:28
3552,"RT @ChukaUmunna: This is what people were ""scaremongering"" about - it's a crying shame it came true https://t.co/s190Sj7nb7… ",129024290,en,Paris,,2016-10-13 11:20:29.077015,2016-10-13 11:20:28
3553,RT @DCBMEP: This tendency by big corporates to blame Brexit for everything makes case for clear out of useless CEOs - Execexit? https://t.c…,2339096091,en,,,2016-10-13 11:20:29.24532,2016-10-13 11:20:29
3554,"RT @kmxnsxn: satire, headstone, laugh/cry, etc https://t.co/ZXun18wii6",1027906980,en,London,,2016-10-13 11:20:29.853663,2016-10-13 11:20:29
3555,RT @Clive_Sabel: Bristol Geography publishes letter in The Times today condemning government Brexit rhetoric. @theresa_may… ,370315585,en,Dublin,,2016-10-13 11:20:29.946405,2016-10-13 11:20:29
3556,"RT @business: 5 things everyone will be talking about today https://t.co/LCL4Bp5DZ8

Brexit just got real: https://t.co/kE3zFsIwzD",28636239,en,Berlin,,2016-10-13 11:20:30.441877,2016-10-13 11:20:29
3557,RT @sametoyoutoo: Make sure you remove your Pro EU MP . Ask your next door knocker is ? pro UK and pro against EU .Protect yourselves https…,490624428,en,London,,2016-10-13 11:20:30.838548,2016-10-13 11:20:30
3558,RT @saul42: Mass Media Busted; Britain faring better After Brexit https://t.co/zr6oSZ9xNU via @saul42,3020190327,en,,,2016-10-13 11:20:31.766753,2016-10-13 11:20:31
3559,"RT @jgjorrin: Las consecuencias del brexit
https://t.co/SsfenYccHV",17215892,es,Riyadh,,2016-10-13 11:20:31.861291,2016-10-13 11:20:31
3560,RT @BrexitMyths: The SNP are not supporting our hard-pressed fishermen in the #Brexit negotiations. Read @LeaveEUOfficial's comments… ,789501139,en,London,,2016-10-13 11:20:31.867771,2016-10-13 11:20:31
3561,RT @Change_Britain: Dramatic jump in mortgage lending and buyer confidence since August. https://t.co/s1X54ESk7c #ChangeBritain https://t.c…,2792589217,en,,,2016-10-13 11:20:32.026782,2016-10-13 11:20:31
3562,RT @TheSimonEvans: Marmite is a by-product of the brewing industry.  Much like Brexit.,32894178,en,London,,2016-10-13 11:20:32.20247,2016-10-13 11:20:32
3563,"RT @DrJackyDavis: How about another referendum? 

Would you rather spend £billions on

- improving the NHS &amp; social care

- #Brexit
 
https…",843337472,en,,,2016-10-13 11:20:32.270869,2016-10-13 11:20:32
3564,"RT @cstross: We are governed by economic illiterates, part 432. (GBP is down &gt;17% against AUD since Brexit vote: Price of Vegemi… ",2004121,en,London,,2016-10-13 11:20:32.998055,2016-10-13 11:20:32
3565,RT @MrFurby: A new poll shows a majority of people (55%) would support an independence referendum in the event of a Tory-led har… ,3699018082,en,,,2016-10-13 11:20:33.666474,2016-10-13 11:20:33
3566,"RT @AppleNewsUK: Nicola Sturgeon to publish draft bill on #IndyRef2 as May’s Brexit stance hardens, via @guardian #TopStories https://t.co/…",4581261976,en,Edinburgh,,2016-10-13 11:20:34.001907,2016-10-13 11:20:33
3567,"RT @cstross: We are governed by economic illiterates, part 432. (GBP is down &gt;17% against AUD since Brexit vote: Price of Vegemi… ",3082224573,en,Dublin,,2016-10-13 11:20:34.373687,2016-10-13 11:20:34
3568,"RT @TomChivers: this is v helpful on Unilever's post-Brexit-pound-devaluation price hike (aka ""MarmiteGate"") by @psmith &amp; @jamesrbuk https:…",257939855,en,Edinburgh,,2016-10-13 11:20:35.382818,2016-10-13 11:20:35
3569,"RT @DavidLammy: Brexit priorities: Big ship, blue passports.
Not priorities: Single Market, prices of food in shops, jobs, investment, livi…",20872529,en,London,,2016-10-13 11:20:35.455968,2016-10-13 11:20:35
3570,"RT @AbiWilks: He isn't actually this stupid he just thinks you are
https://t.co/HmVHHwcRZw",650733,en,Lisbon,,2016-10-13 11:20:35.589139,2016-10-13 11:20:35
3571,"RT @clim8resistance: Oh look, another 'research council' acting as a green political campaigning organisation. https://t.co/SxjpLevxjP",2163314342,en,Amsterdam,,2016-10-13 11:20:36.431117,2016-10-13 11:20:36
3572,RT @TheStalwart: This is great from @DuncanWeldon on what lessons the Greek crisis holds for the UK right now. https://t.co/OFyoDBOQce,176108852,en,London,,2016-10-13 11:20:36.777354,2016-10-13 11:20:36
3573,"RT @tompeck: ""Lastly, there is chimpocracy, in which the people elect chimpanzees to make decisions on their behalf."" Plato's Re… ",191107456,en,Pacific Time (US & Canada),,2016-10-13 11:20:37.277477,2016-10-13 11:20:36
3574,"RT @yankeeperson2: Labour has ""170 unanswered questions"" about Brexit.I have justONE question for Labour: Why don't you care about what you…",182366037,en,Hawaii,,2016-10-13 11:20:39.024751,2016-10-13 11:20:38
